Country,Predicted_Disaster_Risk,Historical_Risk,Combined_Risk,Year
Saint Vincent And The Grenadines,0.48387940841865756,172.7,0.3399356475804822,2028
Samoa,0.48984641638225257,59.333333333333336,0.34331165954393483,2028
Sao Tome And Principe,0.39785836177474404,41.166666666666664,0.27879168053125464,2028
Saudi Arabia,0.360415244596132,111.75949367088607,0.2530802107449908,2028
Senegal,0.4797610921501706,38.14285714285715,0.3361022296970639,2028
Serbia,0.37003697383390216,203.83333333333334,0.26046588886739974,2028
Serbia Montenegro,0.48995164960182025,12.125,0.3430518133660917,2028
Seychelles,0.3501052332195677,4.0,0.245101921775699,2028
Sierra Leone,0.49,149.4285714285714,0.34405565764334795,2028
Singapore,0.3718174061433447,8.0,0.2603287013443446,2028
Sint Maarten (Dutch Part),0.45995449374288966,4.0,0.3219964041420244,2028
Slovakia,0.46322810011376564,49.37931034482759,0.3246085166615876,2028
Slovenia,0.4647696245733788,65.53846153846153,0.3258017422157002,2028
Solomon Islands,0.36930034129692835,40.61904761904761,0.25879719747055724,2028
Somalia,0.43981228668941985,546.436170212766,0.31172897031720975,2028
South Africa,0.5199886234357224,27.308474576271188,0.364184960687417,2028
South Sudan,0.4563367463026166,61.86363636363637,0.3198727661441529,2028
Soviet Union,0.477901023890785,42465.06593406594,0.6345307167235494,2028
Spain,0.49141638225255974,316.7124183006536,0.3462289237869792,2028
Sri Lanka,0.42028441410693973,324.25984251968504,0.2964898658483826,2028
State Of Palestine,0.4412514220705347,7.125,0.30892633094168975,2028
Sudan,0.46985779294653013,1021.2060606060606,0.3361148985455388,2028
Suriname,0.5395506257110353,35.666666666666664,0.3779374098189062,2028
Sweden,0.442707622298066,15.5,0.31000483738140266,2028
Switzerland,0.4617491467576792,55.0,0.32361295740789836,2028
Syrian Arab Republic,0.4698378839590443,149.37777777777777,0.32994181757630436,2028
Taiwan (Province Of China),0.48416382252559725,108.17142857142858,0.3396788669414774,2028
Tajikistan,0.4899800910125142,48.50980392156863,0.3433287675491135,2028
Thailand,0.45685437997724687,81.37280701754386,0.3203729347984335,2028
Timor-Leste,0.46184584755403874,11.625,0.32337421961739443,2028
Togo,0.4701422070534699,55.285714285714285,0.32949011808080897,2028
Tokelau,0.4419453924914676,,0.31249611800929533,2028
Tonga,0.4700426621160409,9.636363636363637,0.32909794082968713,2028
Trinidad And Tobago,0.36991467576791803,9.875,0.2590100362637343,2028
Tunisia,0.46450227531285554,39.93846153846154,0.32543374319252316,2028
Turkmenistan,0.4358219567690557,22.0,0.30523079160934813,2028
Turks And Caicos Islands,0.47932593856655287,37.5,0.3357930806403526,2028
Tuvalu,0.49,12.0,0.343084775566005,2028
Türkiye,0.403825369738339,442.77183098591547,0.2858057781987457,2028
Uganda,0.35135949943117173,1259.311377245509,0.2548482191670304,2028
Ukraine,0.4756882821387941,35.88235294117647,0.3332352930621708,2028
United Arab Emirates,0.46027019340159275,30.357142857142858,0.3224035973784489,2028
United Kingdom Of Great Britain And Northern Ireland,0.4716325369738339,123.16666666666667,0.33101290287165164,2028
United Republic Of Tanzania,0.42,79.82352941176471,0.29456392374053325,2028
United States Of America,0.554212172923777,53.69037294015612,0.38832782369289565,2028
United States Virgin Islands,0.4538850967007964,6.4,0.3177647813257601,2028
Uruguay,0.44563139931740614,9.590909090909092,0.31200973575107466,2028
Uzbekistan,0.46875426621160404,19.428571428571423,0.3282652420264166,2028
Vanuatu,0.48001990898748575,15.764705882352942,0.33612530811324653,2028
Venezuela (Bolivarian Republic Of),0.4831598407281001,319.0283018867925,0.34046570558167555,2028
Viet Nam,0.47001990898748575,91.58308157099698,0.32966093692262866,2028
Wallis And Futuna Islands,0.4798549488054607,3.0,0.33591965805532376,2028
Yemen,0.47092718998862343,58.72727272727273,0.33006391947415176,2028
Yemen Arab Republic,0.48621160409556313,571.4,0.34438485273483216,2028
Yugoslavia,0.3723037542662116,84.82142857142857,0.26121186003772273,2028
Zambia,0.48991751990898746,52.76119402985075,0.34331500227687284,2028
Zimbabwe,0.43947383390216155,118.1590909090909,0.3084664340490509,2028
Afghanistan,0.546217292377702,134.4418604651163,0.3833018867323659,2029
Albania,0.455745164960182,46.72222222222222,0.3193516907082858,2029
Algeria,0.48968714448236633,97.97841726618705,0.3434731824526576,2029
American Samoa,0.46665244596131966,43.333333333333336,0.32696284616127513,2029
Angola,0.4598976109215017,83.87378640776699,0.3225208649546929,2029
Anguilla,0.46533560864618884,7.666666666666667,0.32578908821950203,2029
Antigua And Barbuda,0.4809300341296928,1.625,0.3366625039153482,2029
Argentina,0.4697411831626848,106.77165354330708,0.3295731304940813,2029
Armenia,0.4016951080773606,253.08333333333334,0.28297451588996614,2029
Australia,0.48024175199089875,19.78481012658228,0.33630899876669434,2029
Austria,0.4699971558589306,68.44444444444444,0.3294815438110577,2029
Azerbaijan,0.46975540386803183,34.52173913043478,0.3290726660388106,2029
Azores Islands,0.44,48.85714285714285,0.30834515766159176,2029
Bahamas,0.40469283276450513,48.04347826086956,0.2836243923570214,2029
Bahrain,0.4791467576791809,50.85714285714285,0.33576201729801924,2029
Bangladesh,0.47375142207053467,5494.018248175183,0.3704392043352775,2029
Barbados,0.48321103526734926,15.5,0.3383572264599009,2029
Belarus,0.48964163822525597,18.0,0.3428763101066866,2029
Belgium,0.4496302616609784,71.99159663865547,0.315249777192072,2029
Belize,0.5025170648464163,171.0909090909091,0.3529706394471991,2029
Benin,0.35,36.271186440677965,0.24525624253001507,2029
Bermuda,0.4244283276450512,16.666666666666668,0.29721757319320946,2029
Bhutan,0.4794340159271899,39.25,0.33588109789617426,2029
Bolivia (Plurinational State Of),0.41361490329920364,29.56153846153846,0.2897392736556971,2029
Bosnia And Herzegovina,0.4879977246871445,59.72222222222222,0.3420203227136649,2029
Botswana,0.37,88.375,0.2596243367204743,2029
Brazil,0.5018316268486918,52.892682926829266,0.3516558060551379,2029
British Virgin Islands,0.425938566552901,9.0,0.2982205782615345,2029
Brunei Darussalam,0.49688850967007964,,0.3509563000343237,2029
Bulgaria,0.3845733788395905,135.88235294117646,0.27016132380276986,2029
Burkina Faso,0.28746302616609787,287.741935483871,0.2032569087699367,2029
Burundi,0.4606313993174061,34.07692307692308,0.3226827203923139,2029
Cabo Verde,0.454820819112628,5337.8125,0.3560842463718441,2029
Cambodia,0.4353782707622298,79.02380952380952,0.3053230635485819,2029
Cameroon,0.39149317406143347,82.41584158415841,0.2746274593111763,2029
Canada,0.5099232081911264,378.9872611464968,0.3596236506981532,2029
Canary Islands,0.4637627986348123,59.94736842105263,0.32505746505173566,2029
Cayman Islands,0.4743202502844141,56.0,0.3324197945071132,2029
Central African Republic,0.42746018202502845,36.0,0.2994764541155349,2029
Chad,0.45003128555176336,224.75999999999996,0.316609746237508,2029
Chile,0.4122753128555176,542.3805309734513,0.29242443704080945,2029
China,0.46602673492605234,7023.609837898267,0.3758379227320781,2029
"China, Hong Kong Special Administrative Region",0.4815216154721274,326.9605263157895,0.3393749861371319,2029
"China, Macao Special Administrative Region",0.3900255972696246,10.0,0.2730885643937413,2029
Colombia,0.5243686006825938,142.88111888111888,0.36806742278819693,2029
Comoros,0.47803185437997725,48.6764705882353,0.3349661793447543,2029
Congo,0.42395335608646184,125.73469387755102,0.2976556184138512,2029
Cook Islands,0.44,8.0,0.30805651704400333,2029
Costa Rica,0.3502787258248009,54.087719298245624,0.24557721782881298,2029
Croatia,0.4698378839590443,168.9047619047619,0.330079768503949,2029
Cuba,0.4871729237770193,81.84146341463415,0.34159922634255124,2029
Curaçao,0.39725824800910126,24.0,0.27825032473838085,2029
Cyprus,0.4685068259385666,48.214285714285715,0.3282953942704095,2029
Czechia,0.3200056882821388,54.42857142857143,0.22438849954330553,2029
Czechoslovakia,0.4487315130830489,39.25,0.31438934590527556,2029
Côte D’Ivoire,0.48564562002275313,31.203125,0.3401723725645105,2029
Democratic People'S Republic Of Korea,0.4766126279863481,95.26190476190477,0.3343018297483524,2029
Democratic Republic Of The Congo,0.46688566552901023,90.94207317073169,0.3274624380142002,2029
Denmark,0.4685238907849829,44.294117647058826,0.3282796451240065,2029
Djibouti,0.4559414106939705,40.17391304347826,0.31944280133718733,2029
Dominica,0.42,21.571428571428577,0.2941523941722233,2029
Dominican Republic,0.4562713310580205,83.37931034482759,0.3199789757595801,2029
Ecuador,0.44495449374288965,133.848,0.3124137322832425,2029
Egypt,0.48956769055745164,76.3048780487805,0.34323644915901014,2029
El Salvador,0.4897980659840728,122.04285714285714,0.34372083387978036,2029
Equatorial Guinea,0.4799772468714448,28.0,0.336181882464023,2029
Eritrea,0.4558105802047782,37.8,0.31933444917626047,2029
Estonia,0.420773606370876,131.1,0.2954676975182178,2029
Eswatini,0.44480659840728104,70.27272727272727,0.3118610697375351,2029
Ethiopia,0.5266240045506257,3298.0708661417325,0.39193645521891796,2029
Fiji,0.4608930602957907,15.159090909090908,0.3227322355830484,2029
Finland,0.49373720136518773,88.2857142857143,0.3462397469055253,2029
France,0.4175625711035267,205.22522522522522,0.2937436401580497,2029
French Guiana,0.3895733788395904,10.0,0.2727720114927174,2029
French Polynesia,0.45839874857792945,8.5,0.3209391733638042,2029
Gabon,0.4846643913538111,24.176470588235293,0.3394358717791779,2029
Gambia,0.4567235494880546,112.5,0.3205012555729351,2029
Georgia,0.488023321956769,24.208333333333332,0.3417873482997692,2029
German Democratic Republic,0.4354038680318543,84.16666666666667,0.3053773140227498,2029
Germany,0.4640699658703072,294.89285714285717,0.32693228518214146,2029
Germany Federal Republic,0.43031001137656427,51.875,0.3015834856708041,2029
Ghana,0.5313310580204779,40.674698795180724,0.3722190923320381,2029
Greece,0.4709556313993174,137.62878787878788,0.33064123851210603,2029
Grenada,0.49,13.5,0.3430953725117556,2029
Guadeloupe,0.47241467576791807,195.9090909090909,0.33207429837648783,2029
Guam,0.3694766780432309,35.42857142857143,0.25888396439656214,2029
Guatemala,0.47128270762229807,658.233870967742,0.3345480744168545,2029
Guinea,0.4825483503981797,72.62337662337663,0.3382969026002625,2029
Guinea-Bissau,0.3732536973833902,134.5,0.26222778097067917,2029
Guyana,0.4799829351535836,311.6666666666667,0.33818986444680493,2029
Haiti,0.48964163822525597,1585.888888888889,0.3539528657723952,2029
Honduras,0.47360637087599544,341.47727272727275,0.333936870369305,2029
Hungary,0.5007025028441411,131.0,0.35141721858645325,2029
Iceland,0.4964362912400455,10.2,0.34757746309913606,2029
India,0.5013623435722412,5928.357235142119,0.39283529384131866,2029
Indonesia,0.46764220705346987,344.37819650067297,0.32978244964810594,2029
Iran (Islamic Republic Of),0.4889675767918089,434.45641025641027,0.3453465777612651,2029
Iraq,0.46883959044368595,67.0,0.3286610435541081,2029
Ireland,0.4799544937428896,27.608695652173914,0.33616319085340374,2029
Israel,0.488287827076223,19.65,0.34194029894268924,2029
Italy,0.48108930602957906,800.6954732510288,0.34241913188257994,2029
Jamaica,0.4873805460750853,62.53061224489796,0.3416081379230347,2029
Japan,0.46616609783845275,623.0444444444445,0.33071784727225423,2029
Jordan,0.4556058020477816,35.416666666666664,0.3191742670970036,2029
Kazakhstan,0.4788225255972696,35.65625,0.33542766614936914,2029
Kenya,0.404627417519909,58.50980392156863,0.28365254240929394,2029
Kiribati,0.4730403868031854,33.333333333333336,0.3313637584455769,2029
Kuwait,0.4279721274175199,22.4,0.29973873691547326,2029
Kyrgyzstan,0.4807622298065984,29.22222222222222,0.3367400050670199,2029
Lao People'S Democratic Republic,0.3747013651877133,43.707317073170735,0.2625997316766858,2029
Latvia,0.37355517633674634,42.22222222222222,0.26178690783462893,2029
Lebanon,0.4732281001137656,59.0,0.33167648327916044,2029
Lesotho,0.381712172923777,20.625,0.267344229050715,2029
Liberia,0.4538282138794084,251.3913043478261,0.319455736391821,2029
Libya,0.46336177474402734,238.075,0.3260351542272058,2029
Liechtenstein,0.46883959044368595,1.0,0.32819477794108065,2029
Lithuania,0.4293145620022753,78.2857142857143,0.30107325304648247,2029
Luxembourg,0.4875568828213879,56.4,0.34168826313519496,2029
Madagascar,0.4846786120591581,60.43,0.33970194406255083,2029
Malawi,0.41230944254835034,95.04166666666667,0.289288044040989,2029
Malaysia,0.47374288964732647,31.398058252427184,0.3318418384331125,2029
Maldives,0.4170648464163822,62.666666666666664,0.29238810933616033,2029
Mali,0.4724886234357224,70.21917808219177,0.3312381089521993,2029
Malta,0.4699829351535836,48.333333333333336,0.329329511748362,2029
Marshall Islands,0.47994311717861204,6.0,0.33600256980803084,2029
Martinique,0.459806598407281,2736.7272727272725,0.3411985858473275,2029
Mauritania,0.4392463026166098,26.214285714285715,0.30765760607403064,2029
Mauritius,0.4946245733788396,15.9375,0.3463497939137881,2029
Mayotte,0.4899943117178612,24.75,0.3431708678073881,2029
Mexico,0.41033276450511946,72.48036951501155,0.2877449821827408,2029
Micronesia (Federated States Of),0.3558361774744027,15.4,0.2491941195417883,2029
Mongolia,0.4715500568828213,55.4375,0.3304766852713418,2029
Montenegro,0.47967576791808875,48.0,0.3361121398066821,2029
Montserrat,0.4463509670079636,21.5,0.31259756646133346,2029
Morocco,0.4403100113765643,159.0681818181818,0.3093407658925135,2029
Mozambique,0.47454778156996585,828.5151515151514,0.3380366005084272,2029
Myanmar,0.4680290102389078,1143.8370370370371,0.3357010931865934,2029
Namibia,0.4299032992036405,34.68421052631579,0.30117734057411544,2029
Nepal,0.4734044368600683,133.77358490566039,0.3323281667501223,2029
Netherlands (Kingdom Of The),0.42267633674630256,158.53658536585365,0.2969934381188193,2029
Netherlands Antilles,0.3829635949943117,9.333333333333334,0.2681404530473554,2029
New Caledonia,0.45614618885096697,2.0,0.3193164614566777,2029
New Zealand,0.4779436860068259,240.6969696969697,0.33626101535825714,2029
Nicaragua,0.4158304891922639,274.703125,0.29302201851001947,2029
Niger,0.4898179749715586,2032.1958762886597,0.3572292954505405,2029
Nigeria,0.4098862343572241,101.34046692607004,0.28763629700362925,2029
Niue,0.43049488054607504,1.0,0.301353481012753,2029
North Macedonia,0.48974402730375427,20.842105263157894,0.34296806088516296,2029
Northern Mariana Islands,0.5225483503981797,2.5,0.36580150685497687,2029
Norway,0.46713026166097843,36.75,0.32725080833357517,2029
Oman,0.5089050056882821,21.65,0.35638645323213153,2029
Pakistan,0.4745790671217292,387.6181818181818,0.3349437262149991,2029
Palau,0.3770961319681457,1.0,0.2639743570082023,2029
Panama,0.499377133105802,14.673076923076923,0.3496676530408272,2029
Papua New Guinea,0.4399971558589306,171.955223880597,0.30921280922058425,2029
Paraguay,0.4697667804323094,33.44,0.3290729875465505,2029
People'S Democratic Republic Of Yemen,0.4298947667804323,170.0,0.3021273239313734,2029
Peru,0.4646302616609784,284.6795580110497,0.32725233905105483,2029
Philippines,0.48174914675767916,112.62729658792651,0.33802007296502995,2029
Poland,0.43036405005688283,83.30864197530866,0.301843379812865,2029
Portugal,0.45999715585893064,153.3548387096774,0.32308140437218624,2029
Puerto Rico,0.4713879408418657,52.27777777777778,0.3303408817726889,2029
Qatar,0.46004266211604095,18.0,0.32215702683023617,2029
Republic Of Korea,0.4726137656427759,71.64021164021165,0.3313357475741528,2029
Republic Of Moldova,0.31068543799772463,9.454545454545457,0.21754659946859306,2029
Romania,0.44417235494880547,153.5686274509804,0.3120055540735611,2029
Russian Federation,0.4397383390216155,208.08206686930092,0.3092868602313254,2029
Rwanda,0.4902645051194539,28.844827586206897,0.3433889316323625,2029
Réunion,0.4626478953356087,22.53846153846154,0.3240127526377431,2029
Saint Barthélemy,0.45381399317406146,4.0,0.31769805374384463,2029
Saint Helena,0.4332423208191126,,0.3064039678386468,2029
Saint Kitts And Nevis,0.42767064846416386,3.0,0.29939064781641594,2029
Saint Lucia,0.4899544937428897,6.0,0.3430105334030252,2029
Saint Martin (French Part),0.3705830489192264,12.0,0.2594929098094635,2029
Saint Vincent And The Grenadines,0.45550625711035264,172.7,0.3200744416646688,2029
Samoa,0.40928896473265075,59.333333333333336,0.28692144338921355,2029
Sao Tome And Principe,0.4580602957906712,41.166666666666664,0.32093303434240367,2029
Saudi Arabia,0.4992207053469852,111.75949367088607,0.35024403327058806,2029
Senegal,0.406504550625711,38.14285714285715,0.28482265062994216,2029
Serbia,0.4800056882821388,203.83333333333334,0.33744398898116534,2029
Serbia Montenegro,0.47938282138794086,12.125,0.3356536336163761,2029
Seychelles,0.2801222980659841,4.0,0.19611386716819051,2029
Sierra Leone,0.4813566552901024,149.4285714285714,0.3380053163464196,2029
Singapore,0.4759357224118316,8.0,0.33321152273228544,2029
Sint Maarten (Dutch Part),0.4849488054607508,4.0,0.3394924223445272,2029
Slovakia,0.4137343572241183,49.37931034482759,0.2899628966388344,2029
Slovenia,0.473646188850967,65.53846153846153,0.33201533721001186,2029
Solomon Islands,0.35327360637087596,40.61904761904761,0.24757848302232055,2029
Somalia,0.489792377701934,546.436170212766,0.3467150340259697,2029
South Africa,0.4607195676905575,27.308474576271188,0.32269662166580154,2029
South Sudan,0.37957053469852103,61.86363636363637,0.2661364180212859,2029
Soviet Union,0.46695961319681456,42465.06593406594,0.6268717292377702,2029
Spain,0.46258532423208193,316.7124183006536,0.3260471831726448,2029
Sri Lanka,0.4786632536973834,324.25984251968504,0.33735505356169315,2029
State Of Palestine,0.47502275312855513,7.125,0.33256626268230405,2029
Sudan,0.45660125142207053,1021.2060606060606,0.3268353194784171,2029
Suriname,0.49186860068259386,35.666666666666664,0.3445599922989972,2029
Sweden,0.3541154721274175,15.5,0.24799033226194872,2029
Switzerland,0.47689419795221843,55.0,0.33421449324407576,2029
Syrian Arab Republic,0.47483788395904436,149.37777777777777,0.33344181757630437,2029
Taiwan (Province Of China),0.422858361774744,108.17142857142858,0.2967650444158802,2029
Tajikistan,0.3374516496018203,48.50980392156863,0.2365588585616277,2029
Thailand,0.44236632536973836,81.37280701754386,0.31023129657317744,2029
Timor-Leste,0.5289391353811149,11.625,0.37033952109634777,2029
Togo,0.47859499431171787,55.285714285714285,0.33540706916158264,2029
Tokelau,0.3956114903299204,,0.28006238649621223,2029
Tonga,0.37738054607508537,9.636363636363637,0.2642344596010182,2029
Trinidad And Tobago,0.4702957906712173,9.875,0.32927681669604364,2029
Tunisia,0.4764220705346985,39.93846153846154,0.33377759984781324,2029
Turkmenistan,0.5019112627986348,22.0,0.3514933058300535,2029
Turks And Caicos Islands,0.44030432309442546,37.5,0.3084779498098634,2029
Tuvalu,0.43393060295790675,12.0,0.30383619763653974,2029
Türkiye,0.5286433447098976,442.77183098591547,0.3731783606788367,2029
Uganda,0.4248833902161547,1259.311377245509,0.3063149427165184,2029
Ukraine,0.46474971558589306,35.88235294117647,0.32557829647514014,2029
United Arab Emirates,0.43008532423208196,30.357142857142858,0.3012741889597914,2029
United Kingdom Of Great Britain And Northern Ireland,0.47933447098976106,123.16666666666667,0.3364042566828007,2029
United Republic Of Tanzania,0.47998862343572235,79.82352941176471,0.33655596014553896,2029
United States Of America,0.34049488054607513,53.69037294015612,0.2387257190285043,2029
United States Virgin Islands,0.45428043230944254,6.4,0.3180415162518125,2029
Uruguay,0.4710551763367463,9.590909090909092,0.32980637966461274,2029
Uzbekistan,0.5540045506257111,19.428571428571423,0.38794044111629156,2029
Vanuatu,0.47959044368600684,15.764705882352942,0.33582468240221125,2029
Venezuela (Bolivarian Republic Of),0.48996587030716726,319.0283018867925,0.34522992628702254,2029
Viet Nam,0.41544653014789534,91.58308157099698,0.2914595717349153,2029
Wallis And Futuna Islands,0.4796160409556314,3.0,0.3357524225604432,2029
Yemen,0.44629692832764506,58.72727272727273,0.3128227363114669,2029
Yemen Arab Republic,0.42166382252559725,571.4,0.29920140563585607,2029
Yugoslavia,0.47955062571103524,84.82142857142857,0.33628467004909923,2029
Zambia,0.5193828213879409,52.76119402985075,0.3639407133121403,2029
Zimbabwe,0.37936860068259387,118.1590909090909,0.2663927707953535,2029
Afghanistan,0.5411518771331059,134.4418604651163,0.37975609606114863,2030
Albania,0.46,46.72222222222222,0.32233007523615836,2030
Algeria,0.47586746302616606,97.97841726618705,0.3337994054333175,2030
American Samoa,0.4790984072810011,43.333333333333336,0.33567501908505215,2030
Angola,0.4331854379977247,83.87378640776699,0.30382234390804896,2030
Anguilla,0.3414050056882822,7.666666666666667,0.23903766614896735,2030
Antigua And Barbuda,0.4577389078498294,1.625,0.32042871551944374,2030
Argentina,0.4809470989761092,106.77165354330708,0.33741727156347834,2030
Armenia,0.46090443686006827,253.08333333333334,0.32442104603786154,2030
Australia,0.478617747440273,19.78481012658228,0.3351721955812563,2030
Austria,0.46228100113765647,68.44444444444444,0.32408023550616577,2030
Azerbaijan,0.47991183162684864,34.52173913043478,0.33618216546998236,2030
Azores Islands,0.48997724687144484,48.85714285714285,0.34332923047160313,2030
Bahamas,0.4330858930602958,48.04347826086956,0.30349953456407486,2030
Bahrain,0.49869169510807737,50.85714285714285,0.3494434734982468,2030
Bangladesh,0.46995164960182023,5494.018248175183,0.3677793636071774,2030
Barbados,0.4562116040955631,15.5,0.31945762463965066,2030
Belarus,0.48918088737201365,18.0,0.342553784509417,2030
Belgium,0.45406427758816836,71.99159663865547,0.318353588341105,2030
Belize,0.3930147895335609,171.0909090909091,0.27631904672820023,2030
Benin,0.2849459613196815,36.271186440677965,0.19971841545379213,2030
Bermuda,0.38438850967007965,16.666666666666668,0.26918970061072933,2030
Bhutan,0.4637571103526735,39.25,0.32490726399401276,2030
Bolivia (Plurinational State Of),0.4616154721274175,29.56153846153846,0.3233396718354469,2030
Bosnia And Herzegovina,0.4726080773606371,59.72222222222222,0.3312475695851097,2030
Botswana,0.4236262798634812,88.375,0.2971627326249111,2030
Brazil,0.3539419795221843,52.892682926829266,0.24813305292658272,2030
British Virgin Islands,0.4562571103526735,9.0,0.3194435589213752,2030
Brunei Darussalam,0.39,,0.276134343265268,2030
Bulgaria,0.38579351535836176,135.88235294117646,0.27101541936590984,2030
Burkina Faso,0.48147610921501705,287.741935483871,0.3390660669041801,2030
Burundi,0.4696843003412969,34.07692307692308,0.3290197511090374,2030
Cabo Verde,0.48019055745164957,5337.8125,0.37384306320915917,2030
Cambodia,0.5169653014789534,79.02380952380952,0.36243398505028834,2030
Cameroon,0.48988054607508535,82.41584158415841,0.3434986197207326,2030
Canada,0.46003412969283275,378.9872611464968,0.3247012957493478,2030
Canary Islands,0.4848890784982935,59.94736842105263,0.3398458609561725,2030
Cayman Islands,0.46973833902161544,56.0,0.3292124566231541,2030
Central African Republic,0.4897980659840728,36.0,0.34311297288686593,2030
Chad,0.4743828213879408,224.75999999999996,0.3336558213228322,2030
Chile,0.3931968145620023,542.3805309734513,0.2790694882353487,2030
China,0.42428612059158133,7023.609837898267,0.34661949269794845,2030
"China, Hong Kong Special Administrative Region",0.4731882821387941,326.9605263157895,0.3335416528037986,2030
"China, Macao Special Administrative Region",0.35647042093287823,10.0,0.24959994095801893,2030
Colombia,0.47019908987485776,142.88111888111888,0.33014876522278164,2030
Comoros,0.38648464163822527,48.6764705882353,0.2708831304255279,2030
Congo,0.48691126279863484,125.73469387755102,0.34172615311237226,2030
Cook Islands,0.4625881683731513,8.0,0.3238682349052092,2030
Costa Rica,0.5093970420932878,54.087719298245624,0.35696003921675384,2030
Croatia,0.43430034129692835,168.9047619047619,0.3052034886404678,2030
Cuba,0.489971558589306,81.84146341463415,0.34355827071115197,2030
Curaçao,0.4647269624573379,24.0,0.3254784248521465,2030
Cyprus,0.4402901023890785,48.214285714285715,0.3085436877857679,2030
Czechia,0.4491126279863481,54.42857142857143,0.31476335733625205,2030
Czechoslovakia,0.484212172923777,39.25,0.3392258077937852,2030
Côte D’Ivoire,0.406919795221843,31.203125,0.2850642952038734,2030
Democratic People'S Republic Of Korea,0.39,95.26190476190477,0.2736729901579087,2030
Democratic Republic Of The Congo,0.37318259385665525,90.94207317073169,0.26187028784355176,2030
Denmark,0.4803839590443686,44.294117647058826,0.33658169290557644,2030
Djibouti,0.48755972696245736,40.17391304347826,0.34157562272512815,2030
Dominica,0.42471274175199086,21.571428571428577,0.2974513133986169,2030
Dominican Republic,0.4800085324232082,83.37931034482759,0.3365950167152114,2030
Ecuador,0.47994880546075086,133.848,0.33690975048574534,2030
Egypt,0.45575085324232084,76.3048780487805,0.3195646630384185,2030
El Salvador,0.489835039817975,122.04285714285714,0.34374671556351183,2030
Equatorial Guinea,0.48994880546075087,28.0,0.34316197347653726,2030
Eritrea,0.44,37.8,0.30826704303291574,2030
Estonia,0.4716666666666666,131.1,0.3310928397252712,2030
Eswatini,0.47492605233219565,70.27272727272727,0.3329446874849753,2030
Ethiopia,0.4797866894197952,3298.0708661417325,0.35915033462733653,2030
Fiji,0.43,15.159090909090908,0.30110709337599495,2030
Finland,0.4997127417519909,88.2857142857143,0.3504226251762875,2030
France,0.4800056882821388,205.22522522522522,0.3374538221830781,2030
French Guiana,0.3818145620022753,10.0,0.26734083970659683,2030
French Polynesia,0.49953356086461886,8.5,0.3497335419644867,2030
Gabon,0.42048919226393633,24.176470588235293,0.2945132324162654,2030
Gambia,0.4597241183162685,112.5,0.3226016537526848,2030
Georgia,0.47211035267349255,24.208333333333332,0.33064826980147566,2030
German Democratic Republic,0.47051478953356085,84.16666666666667,0.3299549590739443,2030
Germany,0.4746302616609784,294.89285714285717,0.3343244922356113,2030
Germany Federal Republic,0.45722127417519914,51.875,0.32042136962984846,2030
Ghana,0.41139647326507395,40.674698795180724,0.2882648830032554,2030
Greece,0.37676621160409557,137.62878787878788,0.26470864465545074,2030
Grenada,0.44377701934015923,13.5,0.3107392860498671,2030
Guadeloupe,0.40167804323094425,195.9090909090909,0.28255865560060617,2030
Guam,0.518014789533561,35.42857142857143,0.3628606424397931,2030
Guatemala,0.4840529010238908,658.233870967742,0.34348720979796943,2030
Guinea,0.5299687144482367,72.62337662337663,0.37149115743530237,2030
Guinea-Bissau,0.48323094425483504,134.5,0.3392118537806905,2030
Guyana,0.46616609783845275,311.6666666666667,0.3285180783262134,2030
Haiti,0.36182309442548355,1585.888888888889,0.26447988511255455,2030
Honduras,0.4756882821387941,341.47727272727275,0.33539420825326394,2030
Hungary,0.45461035267349265,131.0,0.3191527134669994,2030
Iceland,0.4849203640500569,10.2,0.3395163140661441,2030
India,0.4823009101251422,5928.357235142119,0.37949229042834937,2030
Indonesia,0.484212172923777,344.37819650067297,0.341381425757321,2030
Iran (Islamic Republic Of),0.46463026166097837,434.45641025641027,0.32831045716968377,2030
Iraq,0.42907281001137654,67.0,0.3008242972514915,2030
Ireland,0.4460437997724687,27.608695652173914,0.31242570507410916,2030
Israel,0.4485295790671217,19.65,0.3141095253363184,2030
Italy,0.5004038680318544,800.6954732510288,0.35593932528417266,2030
Jamaica,0.44009385665529016,62.53061224489796,0.3085074553291781,2030
Japan,0.4881001137656427,623.0444444444445,0.3460716584212872,2030
Jordan,0.3857565415244596,35.416666666666664,0.2702797847306781,2030
Kazakhstan,0.3914050056882822,35.65625,0.27423540221307796,2030
Kenya,0.49071387940841865,58.50980392156863,0.34391306573125074,2030
Kiribati,0.46716439135381116,33.333333333333336,0.327250561631015,2030
Kuwait,0.4488594994311718,22.4,0.3143598973250296,2030
Kyrgyzstan,0.5296444823663253,29.22222222222222,0.3709575818588288,2030
Lao People'S Democratic Republic,0.488481228668942,43.707317073170735,0.34224563611354586,2030
Latvia,0.4409584755403868,42.22222222222222,0.30896921727717724,2030
Lebanon,0.4696786120591581,59.0,0.32919184164093523,2030
Lesotho,0.4835665529010239,20.625,0.3386422950347878,2030
Liberia,0.4555290102389079,251.3913043478261,0.3206462938434706,2030
Libya,0.44515073947667805,238.075,0.3132874295400613,2030
Liechtenstein,0.48366040955631395,1.0,0.33856935131992016,2030
Lithuania,0.4518117178612059,78.2857142857143,0.31682126214773393,2030
Luxembourg,0.4699829351535836,56.4,0.329386499767732,2030
